place_id,Restaurant Name,Is Michelin,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJAT_PULoZ2jERPsMry3Zwy-E,Singapore Famous Rojak,True,3,"Large portion for 3$. A very nice balance between saltiness, sweetness, chili and different tastes.

Take-away is 4$ - but beware this really doesn't get better while waiting - roasted bread gets all soggy.

Update a year later (2024-09): prices have gone up 50% and portions got significantly smaller. Would not recommend (anymore).",good,0.0717,poor,0.0097,good,0.4572,4,2,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"Standard singaporean steeet food, good food with cheap price",good,0.9988,excellent,0.5115,good,0.9958,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,The best is Singapore 👍,excellent,0.7813,excellent,0.9299,good,0.8113,5,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,"One of my to-go places for Singapore Hokkien Prawn mee, especially in the evenings.",good,0.7307,excellent,0.6124,good,0.9544,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,Singapore Fried Hokkien Mee. Char Hei Mee. Fried Hokkien Prawn Noodles. As Usual Long Queue. Queue Cleared Very Fast. Waiting Time Around Ten Minutes. Fried With Wok Hei. If You Are  In Whampoa Area. Can Try It. Serving Are Quite Decent.,good,0.8034,good,0.9089,good,0.9487,4,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,"Was 11pm looking for something to eat. Came across this stall. No expectations. Ordered $8 portion. Came with 3 reasonable sized prawns and reasonable amount of squid. What i like? Fresh sea water prawns. Not many stalls use these cos they are alot more expensive. Squid was crunchy. This means they use large squid that most stalls dont use. There is a strong prawn broth taste thats not covered by lard taste. Sambal was perfect. The type you would dip your cockles into. Overall satisfied. The plus point are the top quality ingredients. If there is anything to nitpick, i would prefer to see a little more eggs.",good,0.9932,excellent,0.6932,good,0.9815,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,1,"Bad experience. Ordered a $6 portion. When I got to the front, the auntie served me two plates and said they were $5 portions. I told her I ordered one $6 portion, not two $5 ones.

She then took back one plate and suddenly said the remaining one is a $6 portion, even though she had just said it was $5. When I tried to clarify, she shouted at me loudly, saying “if no trust, don’t order.”

Funny thing is, the confusion came from her, but I’m the one getting scolded. Apparently asking a simple question to clarify her mistake = no trust.

Food-wise, the Hokkien mee was completely average, nothing special at all. Definitely not worth the hype or the queue.",poor,0.7441,terrible,0.6558,terrible,0.402,2,1,1
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,2,"I’m at a lost for words…

It’s probably the worse Hokkien Mee I’ve had. The stock is tasteless, the noodles are undercooked, don’t even bother to ask if there’s wokhey.

I ordered the $6 plate which came with some  tiny pieces of sotong and 3 prawns.

I’m just disappointed, I’ve heard many good word of mouth reviews of this place, and none of them meet my expectations.
But",poor,0.9885,poor,0.872,poor,0.9965,2,2,2
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,My fav hokkien noodle. Always Q but fast.,good,0.3552,good,0.2218,good,0.9466,4,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,Good 👍,average,0.9342,excellent,0.9549,good,0.9618,3,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,"One of the best hokkien mee in Singapore. Lots of flavour in the broth, with generous ingredients. Service is quite fast as well.",good,0.4958,excellent,0.8476,good,0.9916,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"Tried once some years ago not v nice, have a strong akaline yellow noodle taste. But today one v good! Good balance of moist and fresh prawns. No akaline taste. $6 for such big portion. Very satisfying.",good,0.5379,good,0.0098,good,0.7837,4,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,1,"Duno how they got michelin in 2023, and that massive queue. I guess people see long queue, brought on by social media just join in the fun. What nonsense you pay $8 for three stale frozen vannamei prawns, and some prawn shell, when noodle portion looks like $5 elsewhere?

Queue system disorganised and beware tomboy aunty takes order based on memory. She actually ask me how much is my order after i paid for a good 10mins. Faints",poor,0.9259,terrible,0.4648,terrible,0.2555,2,1,1
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,2,"Not really sure what happened today.  The food is not as tasty from my previous trips.  Perhaps it was because the chef at the wok was not the owner.   Otherwise, the texture and noodle consistency is the same.  Just that it's not as good in the taste department.

PS: I ""dabao"",  all hokkien mee tastes better that way.",poor,0.3048,poor,0.1882,poor,0.9379,2,2,2
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"Total worth the wait!

Noodles were well fried with good fire control giving the wok hey taste.",good,0.7998,excellent,0.7835,good,0.996,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,"Love the flavourful wok hei, chilli sauce.",average,0.5414,excellent,0.5144,good,0.9969,3,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"Long queue but well worth it.

Queue moves fast too, they have a very efficient ordering system.

Noodles are on the wetter side, but full of flavour and wok hei.

I like that they give cut chilli as well.

Definitely worth the wait.",good,0.8905,excellent,0.9236,good,0.9863,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"enjoyed this plate of hkm thoroughly. got the 6$ and portion is good though i could have easily gone for more. its a solid plate of hkm - wet, unami, with good chili, pork lard. i would have it again!",good,0.9527,excellent,0.7941,good,0.9991,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,1,"I  am  hokkien mee  lover  ,  this  stall   is  no  good   in   my   opinion",poor,0.9496,poor,0.775,poor,0.9446,2,2,2
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"Ordered $5 to try as the local Whampoa-ian suggested a must to eat.
Noodles tally soaked and absorbed the gravy and the gravy tasted awesome soon.
Portion was petite however enough for me so I can ordered other food.
$5 one comes with 2 prawns and Sotongs.
Chili was so so.
Went there at 9pm and there only 3 people in front and got mine very fast. Will be back if no Q.",good,0.2474,good,0.4886,good,0.9414,4,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,"The Michelin Bib Gourmand Singapore Fried Hokkien Mee at Whampoa Market is renowned for its wok-hei flavor and expertly cooked noodles. This stall delivers a savory mix of prawns, squid, and pork belly, all infused with rich prawn broth. Topped with sambal chili and lime, it's a beloved local favorite.#singapore #hawkerfood #sgcheapeats #sgfoodie #sgfoodie #sgfood #singaporefoodie #singaporefood #friedhokkienmee #friedhokkienprawnmee",good,0.5309,excellent,0.6632,good,0.9702,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,1,"Updated on 3/12/2025
Just simply don,t understand what the hype is all about ? This hokkien mee was quite good in the past , but now with no wok hei and attitude also very bad but the q is still very long. Even my Taiwanese friends who were with me also say Chuan Hokkien Mee and Fung Yi hokkien mee are better than them",poor,0.7463,poor,0.5525,poor,0.1737,2,2,2
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"The fried Hokkien Mee is quite good, with the wet broth.  Considered generous these days for a $5 portion.  Always long queue to buy.",good,0.9561,excellent,0.6395,good,0.9946,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,Still worth the queue every time I am in this area. Queue might be long but the time you get your serving is pretty fast. Taste it good and will come back again,good,0.7129,good,0.4211,good,0.9768,4,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,"Last Michelin bib gourmand awarded 2023 but standards remain high. Located right smack in the middle of the food centre and stays busy even during off peak hours. Flavours, texture and smokey char very evident. Do give it a go !",good,0.2303,excellent,0.656,good,0.9613,4,5,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,Food nice but long queue.,average,0.8724,good,0.3878,good,0.9861,3,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,The queue is always long but the service is pretty fast.,good,0.4958,good,0.6615,good,0.0334,4,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"Pass by around 9+ pm and see there’s only 2 people in the queue so I decided to give it try because I think the average wait time would probably take about 30 minutes. I feel that it taste okay, it’s the wetter kind with 3 prawns and a few sotongs at $6. It’s definitely not worth 30 minutes of wait time for me imo.",poor,0.974,average,0.1489,good,0.9093,2,3,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,4,"Above average hokkien mee but definitely not bib gourmand standard.
Queue is quite long but clears fast.
The broth is quite flavourful but nothing much to shout about in terms of taste. Quantity for $5 is OK but only has 2 small prawns and a bit of sotong.",good,0.6989,good,0.3325,good,0.7852,4,4,4
ChIJrfgOv9kZ2jERKvnFv3SJJh4,Singapore Fried Hokkien Mee,True,5,I never liked Hokkien mee till I had this one! So yum,good,0.5263,excellent,0.8366,good,0.965,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,2,"Timings inaccurate, 6pm closed on Sat",poor,0.4196,poor,0.2552,good,0.0958,2,2,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,Another classic done right. This is the ultimate place for simple chicken and porridge.,excellent,0.7219,excellent,0.7216,good,0.9685,5,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,Had this comfort food whenever I think of ckn porridge. Highly recommend,good,0.7819,excellent,0.4793,good,0.9827,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,Recommended,good,0.9197,excellent,0.9705,good,0.9824,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,Nice 👍,good,0.8721,good,0.9624,good,0.9755,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,2,"The porridge is nice, but the chicken is worse than expectation",poor,0.8935,poor,0.2263,good,0.875,2,2,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"The chicken is exceptionally succulent and well-seasoned, but the real magic happens when you pair it with the silky porridge. It’s a surprising flavor combination that works perfectly. This spot is officially on my 'must-visit' list for a return trip",good,0.3202,excellent,0.3039,good,0.9969,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"This is unusual chicken porridge that we are used to eat chicken rice. The price is very reasonable for half a chicken is $14. Recommended to have half chicken for 2 pax, with 2 boil of porridge is only $15. You will eat to your full content.",good,0.9984,good,0.2175,good,0.8652,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,Nice porridge with chicken,average,0.9001,good,0.676,good,0.9981,3,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Came to order shredded chicken porridge but it was sold out. Could have been $2.50 but ended up with chicken rice without rice, got myself porridge instead. $4.50. minimum wait time.

Godly
Old school taste and old school done. If you are 30 plus and rmb the Chicken rice stall in your primary sch. This is it. You might think that it is the best food out there with all the chicken oil and so on while u might not be right, you are not far off.

Chicken. Flavorful and tender. Easiest non boneless chicken to eat despite the bone.

Pros
Okay to be fair since it is not drumstick $4.50 is not a cheap price for the given amount. Just so be clear. Yeah is more than usual but because it cost more.

Porridge savory and with added chicken which I think I am not supposed to, it is even more tasty.",good,0.8244,good,0.3318,good,0.9732,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Amazing chicken porridge. Very filling too. Chilli is Shiok too.

I’m glad I don’t feel thirsty after finishing the bowl of porridge",good,0.4569,excellent,0.5392,good,0.9925,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,Closed today,poor,0.6761,poor,0.4184,poor,0.4055,2,2,2
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,4,"Porridge is served hot, watery and tasty in a MSG sort of way. I had porridge with chicken $4.50. Beware that chicken thigh with porridge is actually $9.50 and not $5.50 as displayed on the sign board. Excellent tangy chilli.

Mixed porridge(fish, chicken & cuttlefish) at $3.50 was tasty and value for money.",good,0.9682,excellent,0.4963,good,0.9903,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,4,I believe they used to sell raw fish (鱼生） but now replaced with abalone since raw fish has been banned due to the case a few years back. This food centre have a lot of chicken rice stall so.. the standard I suspect will be high….,poor,0.3784,poor,0.084,good,0.214,2,2,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Ordered a 2-person portion chicken + 2 cuttlefish porridge at a total of $15. Reasonably priced and portions were more than sufficient.

———

The porridge is a classic Cantonese-type texture, fine broken down rice bits and watery. Very generous portion of cuttlefish in each bowl of porridge. The steamed chicken was also delicious, the accompany soy sauce was slightly on the sweeter end but I enjoyed it. Staff was also polite and everything was fuss-free.

———

The hawker centre was one of the stuffier and warmer ones, but no fault of the stall.",good,0.8748,good,0.8784,good,0.968,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,Silky porridge and tender chicken great value meal,good,0.9928,excellent,0.7502,good,0.9981,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Soh Kee offers Cantonese chicken porridge and it tastes really nice.

It could be your top choice of comfy food in the rainy seasons of Singapore (October-December), when you do not know what to eat, or when you do not have appetite to eat something.

The chicken texture and taste are nice. The sauce seems plain but actually it is rich and I like it.

*Personal Rating Reference*
⭐️ = Never Ever
⭐️⭐️ = Very Poor but it's possible to highlight something good
⭐️⭐️⭐️ = Worth a try
⭐️⭐️⭐️⭐️ = Can eat 2~3 times weekly
⭐️⭐️⭐️⭐️⭐️ = Must bring FnF to enjoy",good,0.81,good,0.4683,good,0.9936,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Looking to get your yusheng fix during non-CNY period (like me)?
You can get it from this Michelin Bib Gourmand stall which serves tender, succulent poached chicken (that is absolutely delicious!) paired with smooth, velvety Cantonese style porridge.
Their abalone yusheng [salad] is equally impressive with a mix of crunchy shredded lettuce, carrot, ginger, spring onion, cracker and sliced abalone (replacing the raw fish) dressed in their special blend of sauces. Yum! 😋",good,0.8361,excellent,0.8997,good,0.9981,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,4,Simply shiok. Come n try u u know what I mean,good,0.3408,good,0.1573,good,0.3995,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Excellent old school poached white chicken with porridge.

The stall looks unassuming, but the food is a true measure of its quality.

I had a plate of white poached chicken and porridge, which costs $4.50.

The chicken meat was tender and drizzled with a light house sauce, which elevated the taste of the chicken.

Porridge was cooked old school style with watery texture. This is reminiscent of how it was served during my childhood days.

Highly recommended!

👍🏻👍🏻",good,0.9139,excellent,0.8965,good,0.9891,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"This is a nice chicken porridge stall that reminds me of yesteryears eating in the bugis street
Love the porridge that goes well with the poached chicken meat , I also ‘ta pow’ the abalone Yu Sheng, added  own  abalone at home, 👍😋😀",good,0.8071,good,0.5885,good,0.9904,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,4,"Jan25, 25 Sunday.. has been eating this stall for over 30++ years, would said one of the best steam chicken in SG and it go well with the porridge. The stall is still managed by the 1st gen owner - fresh from the army in the 70’s and has been here since. Best is catch them in the morning. And it might suddenly disappear.",good,0.4759,good,0.2576,good,0.9852,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"The chicken can easily go head to head with any of your top Chicken rice spots you think of.

I had a craving for steamed chicken rice, brought about by a continuous flow of green plated chicken..rice? But instead of rice, were large wide bowls of porridge instead. While I brushed it away and reasoned it to be old people in a relatively aged neighbourhood, I soon found out that porridge was their only offering.

In my opinion, I feel this to be a disadvantage. Yet, its the strength of their food that easily pushes this worry away.

Porridge - was piping hot and had a nice fragrance to it. Nice salty taste and loved the touch of long spring onions dashed on - spring onion is a key ingredient they use smartly for elevating their dish.

Chicken - Wow. A mix of both breast meat and thigh meat, portion was decent. Dipped in the delicious sauce, albeit a little salty; the chicken texture and taste was spot on. Silky gelatinous skin was top notch.

Chilli - A sourish bite of spice which worked very well, loved how it complemented the chicken especially the breast meat.

Towards the end, I poured the remaining sauce into the porridge for an even greater kick. Overall, this is a great Chicken shop. Their only carbs serving of porridge further proves the high standard for their protein. While I was not particularly craving porridge that day, the grainy wet porridge mixed wuth the smoothness of the chicken provided a highly interesting eating experience: Essence of a great Chicken rice but providing novel textures.

They made chicken porridge so sexy and palatable!",average,0.3403,good,0.2294,good,0.9211,3,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Silky smooth tender and flavourful chicken. More than worth for the Bib Gourmand. The tangy chilli goes well dripping the chicken.

Even the porridge (with sesame oil and white pepper) itself is not any other plain porridge but infused with the chicken broth, exactly how it should be.

Oh yes. Please order the abalone salad 捞生 to go with it.
-Half spoonful of the porridge with a bit of the salad 捞生 and add a piece of chicken after it. What a spoon. How satisfying. Full of flavour.

Ordered the half chicken set with the small abalone salad.

The only downside side is that there are some tiny bit of bones. Just be careful when eating it will do. Hawker atmosphere so 4 star for it.",good,0.915,good,0.8418,good,0.9891,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,4,"Poached chicken with porridge ($4.50) - Good except for the bones.

From an earlier visit:
1 person chicken breast set ($4.50 + $0.50 for egg in porridge) - The chicken was tender, had bulk, was meaty, and was a large portion. The porridge with egg was fine.",good,0.926,good,0.5481,good,0.9586,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Amazing chicken and porridge to die for!!

Must try must eat must come!",excellent,0.4791,excellent,0.5418,excellent,0.9972,5,5,5
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,3,雞肉味道還好。魚粥還不錯吃，是比較濃稠的粥,good,0.3924,good,0.3825,good,0.4112,4,4,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,4,"Very big bowl of porridge and pack full of ingredients.  Really worth the money.  However, not for those looking for smooth Cantonese congee.  But really nice satisfying lunch and the portion will be more than enough to feed one hungry person.",good,0.8129,excellent,0.3636,good,0.9939,4,5,4
ChIJj_R4uqUa2jERWh0CV0rZ2Sg,Soh Kee Cooked Food,True,5,"Chicken porridge.  One and only. First time try. Very tasty and Chicken is very soft,  tenders and juicy.",good,0.6119,good,0.2424,good,0.9961,4,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"With friendly staff and chef in an open kitchen cosy environment, the dinner was a great experience. Focaccia bread is really fresh and delicious",good,0.6462,excellent,0.9988,good,0.999,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"My favourite restaurant in the world.
Simone is the most brilliant chef and his wife, the host, is so hospitable.",excellent,0.4682,excellent,0.9959,good,0.9603,5,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,好喜欢这家米其林推荐的意大利餐厅啊！环境温馨服务好，很多老顾客会变吃边跟主厨聊天，点的每一道菜都超满意，和牛、鹅肝、意面、闭眼点就是了。建议预约，工作日中午去的都坐满了，他家生意好一点不奇怪！,good,0.4829,good,0.2995,good,0.255,4,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"Excellent food, very nice atmosphere. Outstanding service—our waiter Mastro was attentive, friendly, and made the entire dining experience truly exceptional.",excellent,0.6436,excellent,0.9988,good,0.9991,5,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,Overall experience is fantastic.,excellent,0.8702,excellent,0.9322,good,0.6911,5,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"the food and ambience was nice, and thanks for the bday icecream. really enjoyed the night so thanks mastro and his team. have a good year!",good,0.8308,excellent,0.8865,good,0.9983,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"Anu and Mastro were really accommodating and helpful as we picked our meal. Food was really tasty and even though we didn’t have reservations, they were able to make a place for us. Would 10/10 recommend",good,0.8517,excellent,0.9993,good,0.9987,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"Balanced flavours, thoughtful execution, from truffle focaccia to uni pasta and wood-fired wagyu. Calm, refined, and quietly memorable.",good,0.5213,excellent,0.515,good,0.9922,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,Perfect experience and warm staff,average,0.9533,excellent,0.998,good,0.4053,3,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,Great food and atmosphere - chef is very cool,excellent,0.6213,excellent,0.7851,good,0.9979,5,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,Had lunch meeting and got the Executive Lumch Set. Happy with what I got. Worth going back to try other dishes in the menu.,good,0.9049,good,0.7374,good,0.976,4,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,Place and embience is nice. The manager is very helpful and patient,good,0.9097,excellent,0.9992,good,0.6266,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,Last went there for Christmas Eve dinner with friends. Repeat visits & the food never fails. The taste were always great with warm service & served fast.,average,0.745,excellent,0.9622,good,0.998,3,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"Food and service was fantastic! We ordered the burrata, wagyu steak, octopus, uni tagliolini and tiramisu. Service and food was great even on the second day of cny where many restaurants were closed",excellent,0.7596,excellent,0.8744,good,0.997,5,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"Tasty and yummy food, loved the octopus and Uni pasta and service was very attentive!",average,0.8126,good,0.9955,good,0.9993,3,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,2,"Service was great. Food was served aesthetically pleasing but tasted really empty and bland. Surpringly quite dissapointing for the price I paid. Focaccia dish with the gorgonzola tasted really funny and immediately after eating it, my stomach felt greasy and unwell. This continued past 24 hours. Overall quite mid and didn't really left that big of a impression as reviews suggested.",poor,0.8923,good,0.744,good,0.7707,2,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"nice place, quality food and very good service. I love the foie gras and the pasta.",good,0.9384,good,0.9938,good,0.999,4,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,3,"服務很棒、團隊很棒，沒了。

點三分熟和牛，實際上大概七分熟。

說是和牛，但瘦到不行，完全沒有肉汁，吃起來像是巴拉圭草飼牛，牛肉乾一樣的口感。醬很死鹹，又稀，跟牛排搭不起來。鵝肝可以。

外場女性跑來問晚餐怎樣，跟他說肉超級乾，他說了這是澳洲和牛，跟日本和牛不同，然後就飄走了。沒了，那幹嘛問？你只想聽好聽的結果嗎？沒有對這塊熟到不行、瘦到不行的三分熟和牛有任何改善意見。

外場胖胖的先生很友善，也很認真推薦，今天在餐廳唯一的亮點。謝謝你補救了今晚。

—

義大利麵的話，不難吃，但這趟新加坡之旅吃了Fico跟Gotti都更好吃，不太能理解米其林推薦是根據哪道菜色來評鑒的。

—

提拉米蘇，馬司卡彭的風味做的非常好，但下面的蛋糕體，失敗，與其要用意義不明的巧克力還咖啡深色蛋糕體搞成搭不起來的風味，不如好好用手指餅乾。

—

佛卡夏不錯，兩個人吃份量微多，但就真的停留在還不錯，亮點是松露醬跟佛卡夏的搭配，選擇不太鹹的火腿跟Burrata搭配，都蠻不錯的。

—

路過有位子可以吃，價格說貴真的也還好（以米其林推薦來說），但餐的水準真的不太行，吃過亞洲很多這等級的義大利餐廳，今天點的餐都沒有到平均水平。",good,0.5089,good,0.4671,good,0.3353,4,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"We had our team dinner at Solo Ristorante and it was such a lovely experience from start to finish. The food was outstanding, the service warm and attentive, and the overall vibes made it perfect for a group celebration. Our favourite dishes were definitely the uni pasta and the Florentine steak. A great spot in Singapore for special occasions. Would happily return!",good,0.8354,excellent,0.9991,good,0.9981,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,4,"Really cool new spot, however quite overpriced for the quality",poor,0.8582,excellent,0.214,good,0.6503,2,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,Lovely resturant with good food and service. Angela ( the owner) was super lovely!,average,0.8091,excellent,0.9827,good,0.9987,3,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"We had a wonderful experience at this Italian restaurant! The food was absolutely delicious, especially the tiramisu and the parmigiana. The atmosphere was cozy and inviting, and the service made us feel truly welcome. We will definitely be coming back and highly recommend this place to anyone who loves authentic Italian cuisine!",good,0.7526,excellent,0.9947,excellent,0.9995,4,5,5
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"Food taste is truly authentic, the zuppa di crostacei is a must try together with paccheri, cooked al dente with a lovely sauce. I visit regularly and the service is always outstanding, attentive, fun and never intrusive. Don’t forget to try the tiramisu!",good,0.2892,excellent,0.9978,good,0.9988,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"No words can express how extraordinary of every courses that was served to me, I can only tell you that I recommend to 5 of my friends on the spot.",excellent,0.5503,excellent,0.9293,excellent,0.963,5,5,5
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"和牛很好吃 很juicy
出品都很精致 味道都不错
下次还会来的！",good,0.434,good,0.3696,good,0.5878,4,4,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"I enjoy dining out a lot. With friends or solo. This evening I was dining alone at Solo and the welcoming cosy vibes makes you feel welcome and heartwarming. Angela recommended the seafood pasta and it was definitely amazing and well executed.  I had a glass of Villa Tirrena with my dinner.  I sat at the bar table watching all the chefs in action. Mind me I am a professional chef too :) I had an enjoyable time and I strongly recommend Solo Ristorante, it is authentic and is one of the top restaurant here in Singapore for quality and service!! Keep it up and good work to the team of Solo.",good,0.9272,excellent,0.9661,good,0.998,4,5,4
ChIJYXLLQe4Z2jERB0NIfypwc8I,Solo,True,5,"I loveee the food. It has always been on my list of food to try and after 2 yrs I finally came to try on my bday.

We got the off menu special (focaccia with truffle and parma ham), prawn pasta and the meat sharing plate.",good,0.5289,excellent,0.3072,good,0.981,4,5,4
